league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,12.0,12,Pass,Successful,183,Bournemouth,468852.0,Dean Huijsen,60.8,76.4,76.3,95.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,15.0,12,Dispossessed,Successful,183,Bournemouth,424273.0,Milos Kerkez,79.8,96.1,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,15.0,12,Tackle,Unsuccessful,174,Nottingham Forest,444826.0,Jota Silva,20.2,3.9,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,15.0,12,BallTouch,Successful,183,Bournemouth,424273.0,Milos Kerkez,78.8,93.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,30.0,12,Pass,Successful,174,Nottingham Forest,315543.0,Ola Aina,17.5,0.0,23.5,16.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,30.0,12,Pass,Successful,174,Nottingham Forest,402596.0,Elliot Anderson,23.5,16.7,46.1,17.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,33.0,12,Aerial,Successful,174,Nottingham Forest,332867.0,Morgan Gibbs-White,47.2,20.0,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,33.0,12,Aerial,Unsuccessful,183,Bournemouth,315275.0,Tyler Adams,52.8,80.0,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,33.0,12,Pass,Unsuccessful,174,Nottingham Forest,332867.0,Morgan Gibbs-White,48.6,12.9,47.2,32.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,36.0,12,Dispossessed,Successful,183,Bournemouth,128882.0,Ryan Christie,54.8,52.8,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,36.0,12,Tackle,Successful,174,Nottingham Forest,444826.0,Jota Silva,45.2,47.2,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,39.0,12,Pass,Successful,174,Nottingham Forest,413211.0,Anthony Elanga,46.9,60.9,59.9,97.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,48.0,12,TakeOn,Unsuccessful,174,Nottingham Forest,386969.0,Neco Williams,86.9,96.0,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,49.0,12,BallTouch,Unsuccessful,174,Nottingham Forest,386969.0,Neco Williams,88.6,96.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,50.0,12,BallRecovery,Successful,183,Bournemouth,136456.0,Lewis Cook,13.4,3.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,51.0,12,Pass,Successful,183,Bournemouth,136456.0,Lewis Cook,15.1,7.6,13.0,19.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,12,54.0,12,Pass,Unsuccessful,183,Bournemouth,128882.0,Ryan Christie,13.4,24.0,58.4,0.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,3.0,13,Pass,Successful,174,Nottingham Forest,445424.0,Murillo,29.9,100.0,14.7,69.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,7.0,13,Pass,Successful,174,Nottingham Forest,78386.0,Matz Sels,18.9,68.5,25.5,39.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,10.0,13,Pass,Successful,174,Nottingham Forest,319785.0,Nikola Milenkovic,23.0,38.8,30.0,11.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,14.0,13,Pass,Unsuccessful,174,Nottingham Forest,315543.0,Ola Aina,33.4,14.4,56.3,46.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,15.0,13,Pass,Unsuccessful,183,Bournemouth,128882.0,Ryan Christie,44.7,53.6,55.8,55.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,18.0,13,BallTouch,Unsuccessful,174,Nottingham Forest,342830.0,Ryan Yates,48.0,48.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,19.0,13,BallRecovery,Successful,183,Bournemouth,295084.0,David Brooks,51.1,38.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,19.0,13,Pass,Unsuccessful,183,Bournemouth,295084.0,David Brooks,51.1,38.8,54.7,41.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,19.0,13,BlockedPass,Successful,174,Nottingham Forest,342830.0,Ryan Yates,47.8,55.8,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,27.0,13,Dispossessed,Successful,183,Bournemouth,136456.0,Lewis Cook,59.7,7.4,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,27.0,13,Tackle,Unsuccessful,174,Nottingham Forest,402596.0,Elliot Anderson,40.3,92.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,31.0,13,Pass,Unsuccessful,183,Bournemouth,295084.0,David Brooks,77.0,30.1,74.1,60.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,34.0,13,BallRecovery,Successful,174,Nottingham Forest,444826.0,Jota Silva,22.3,42.7,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,34.0,13,Pass,Successful,174,Nottingham Forest,444826.0,Jota Silva,22.3,42.7,15.4,43.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,36.0,13,Pass,Unsuccessful,174,Nottingham Forest,315543.0,Ola Aina,19.8,41.9,45.0,44.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,38.0,13,BallRecovery,Successful,183,Bournemouth,315275.0,Tyler Adams,66.3,55.7,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,42.0,13,Pass,Successful,183,Bournemouth,315275.0,Tyler Adams,72.4,56.5,78.7,67.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,46.0,13,Pass,Successful,183,Bournemouth,295084.0,David Brooks,77.3,65.5,72.2,62.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,47.0,13,Pass,Successful,183,Bournemouth,315275.0,Tyler Adams,72.7,62.8,81.0,86.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,50.0,13,Pass,Successful,183,Bournemouth,357073.0,Antoine Semenyo,75.4,79.3,71.8,47.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,52.0,13,Pass,Successful,183,Bournemouth,128882.0,Ryan Christie,72.4,40.9,64.3,15.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,55.0,13,Pass,Successful,183,Bournemouth,136456.0,Lewis Cook,64.5,15.7,80.7,27.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,13,57.0,13,Pass,Successful,183,Bournemouth,357073.0,Antoine Semenyo,80.7,27.9,83.7,11.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,0.0,14,Pass,Unsuccessful,183,Bournemouth,422183.0,Dango Ouattara,90.6,24.6,92.4,45.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,1.0,14,Clearance,Successful,174,Nottingham Forest,445424.0,Murillo,7.8,61.2,18.5,51.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,4.0,14,Clearance,Successful,174,Nottingham Forest,332867.0,Morgan Gibbs-White,18.5,51.0,26.3,68.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,7.0,14,BallRecovery,Successful,174,Nottingham Forest,402596.0,Elliot Anderson,26.3,70.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,8.0,14,Pass,Unsuccessful,174,Nottingham Forest,402596.0,Elliot Anderson,28.7,75.3,31.9,79.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,8.0,14,BallTouch,Successful,183,Bournemouth,128882.0,Ryan Christie,68.0,17.0,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,15.0,14,Foul,Successful,174,Nottingham Forest,413211.0,Anthony Elanga,69.1,85.8,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,15.0,14,Foul,Unsuccessful,183,Bournemouth,136456.0,Lewis Cook,30.9,14.2,,,,,,,False,,,,130.0,136456.0
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,14,23.0,14,Card,Successful,183,Bournemouth,136456.0,Lewis Cook,0.0,0.0,,,,,,,False,,,Yellow,129.0,136456.0
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,15,23.0,15,Pass,Successful,174,Nottingham Forest,402596.0,Elliot Anderson,74.6,85.3,77.5,88.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,15,25.0,15,Pass,Unsuccessful,174,Nottingham Forest,332867.0,Morgan Gibbs-White,74.5,82.4,89.3,58.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,15,26.0,15,Clearance,Successful,183,Bournemouth,422183.0,Dango Ouattara,9.1,39.5,32.8,26.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,15,30.0,15,MissedShots,Successful,174,Nottingham Forest,402596.0,Elliot Anderson,72.1,58.8,,,60.2,12.5,,,True,True,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,15,46.0,15,Pass,Successful,183,Bournemouth,113880.0,Kepa,4.0,44.2,13.7,68.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,15,51.0,15,Pass,Successful,183,Bournemouth,468852.0,Dean Huijsen,27.9,65.7,36.1,28.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,15,58.0,15,Pass,Unsuccessful,183,Bournemouth,399826.0,Illia Zabarnyi,59.4,28.0,84.3,75.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,1.0,16,Clearance,Successful,174,Nottingham Forest,315543.0,Ola Aina,12.7,24.4,14.0,0.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,20.0,16,Pass,Successful,183,Bournemouth,424273.0,Milos Kerkez,81.9,100.0,84.3,76.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,22.0,16,Pass,Successful,183,Bournemouth,422183.0,Dango Ouattara,83.4,83.4,81.2,96.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,24.0,16,Pass,Successful,183,Bournemouth,424273.0,Milos Kerkez,79.1,97.0,63.7,95.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,29.0,16,Pass,Successful,183,Bournemouth,468852.0,Dean Huijsen,63.5,89.9,76.0,94.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,33.0,16,Challenge,Unsuccessful,174,Nottingham Forest,315543.0,Ola Aina,19.1,8.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,33.0,16,TakeOn,Successful,183,Bournemouth,331579.0,Justin Kluivert,80.9,91.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,35.0,16,TakeOn,Unsuccessful,183,Bournemouth,331579.0,Justin Kluivert,92.4,88.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Bournemouth-Nottingham Forest,1821389,FirstHalf,16,37.0,16,Pass,Successful,183,Bournemouth,331579.0,Justin Kluivert,93.7,89.6,87.6,94.8,,,,,True,,,,,
